,1st Flr SF,2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bsmt Full Bath,Bsmt Half Bath,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,Enclosed Porch,Fireplaces,Full Bath,Garage Area,Garage Cars,Garage Yr Blt,Gr Liv Area,Half Bath,Id,Kitchen AbvGr,Lot Area,Lot Frontage,Low Qual Fin SF,MS SubClass,Mas Vnr Area,Misc Val,Mo Sold,Open Porch SF,Overall Cond,Overall Qual,PID,Pool Area,SalePrice,Screen Porch,TotRms AbvGrd,Total Bsmt SF,Wood Deck SF,Year Built,Year Remod/Add,Yr Sold
577,1097,0,0,3,0.0,0.0,1097.0,0.0,0.0,0,0,1,672.0,2.0,1995.0,1097,1,841,1,10859,112.0,0,20,0.0,0,6,64,5,5,907135040,0,145000,0,6,1097.0,392,1994,1995,2009
578,1652,0,0,2,1.0,0.0,298.0,1196.0,0.0,0,0,2,499.0,2.0,2000.0,1652,0,1621,1,5330,41.0,0,120,0.0,0,8,48,5,8,527126030,0,251000,0,6,1494.0,96,2000,2000,2007
579,1768,0,0,4,0.0,0.0,1768.0,0.0,0.0,0,0,2,0.0,0.0,1978.6775193798449,1768,0,218,2,10778,72.0,0,90,0.0,0,4,0,5,4,905101310,0,136500,0,8,1768.0,0,1968,1968,2010
580,1152,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,1978.6775193798449,1152,0,1504,2,6845,74.0,0,90,58.0,0,7,0,5,4,908204160,0,82500,0,6,0.0,0,1955,1955,2008
581,810,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,280.0,1.0,1975.0,810,0,946,1,21780,109.0,0,30,0.0,0,3,24,4,2,912251110,0,57625,0,4,0.0,119,1910,1950,2009
582,1358,0,0,2,1.0,0.0,474.0,876.0,0.0,0,1,2,484.0,2.0,2008.0,1358,0,455,1,10307,80.0,0,120,176.0,0,5,26,5,7,528175050,0,212500,0,6,1350.0,192,2007,2008,2009
583,1216,0,0,2,1.0,0.0,319.0,897.0,0.0,0,0,2,402.0,2.0,1998.0,1216,0,2906,1,4500,32.0,0,120,116.0,0,5,125,5,6,923203090,0,164000,0,5,1216.0,0,1998,1998,2006
584,967,671,0,4,0.0,0.0,967.0,0.0,0.0,0,0,2,384.0,1.0,1957.0,1638,0,2878,1,9060,75.0,0,50,327.0,0,4,21,5,6,910226060,0,139000,0,6,967.0,0,1957,1957,2006
585,624,628,0,2,1.0,0.0,90.0,510.0,0.0,0,0,2,462.0,2.0,1999.0,1252,1,1173,1,2160,24.0,0,160,212.0,0,3,48,5,7,533217050,0,160000,0,4,600.0,0,1999,2000,2008
586,883,0,0,2,1.0,0.0,0.0,718.0,110.0,0,1,1,698.0,2.0,1998.0,883,0,985,1,7669,70.0,0,85,0.0,0,6,32,6,5,923276260,0,149000,0,5,828.0,100,1992,1993,2009
587,874,0,0,3,1.0,0.0,354.0,510.0,0.0,0,0,1,288.0,1.0,1968.0,874,0,975,1,9858,62.0,0,20,0.0,600,11,0,6,5,923225490,0,130000,0,5,864.0,33,1968,1968,2009
588,902,808,0,3,0.0,0.0,576.0,0.0,0.0,64,0,2,480.0,2.0,1990.0,1710,0,202,1,10300,50.0,0,70,0.0,0,4,11,6,7,903425110,0,140000,0,9,576.0,12,1921,1950,2010
589,1836,0,0,3,0.0,0.0,1836.0,0.0,0.0,0,1,2,517.0,2.0,2009.0,1836,0,528,1,8125,65.0,0,20,288.0,0,10,175,5,8,528480170,0,264500,0,8,1836.0,0,2008,2009,2009
590,1092,0,0,2,1.0,0.0,197.0,895.0,0.0,0,1,1,299.0,1.0,1957.0,1092,0,2579,1,14850,69.0,0,20,0.0,0,5,0,5,5,535179050,0,141000,122,6,1092.0,268,1957,1957,2006
591,1241,0,0,1,1.0,0.0,135.0,1106.0,0.0,0,0,1,569.0,2.0,2007.0,1241,1,1841,1,4274,35.0,0,120,98.79773063640849,0,11,116,5,7,533208040,0,199900,0,4,1241.0,0,2006,2007,2007
592,1334,0,0,2,0.0,1.0,664.0,686.0,0.0,0,1,2,630.0,2.0,1977.0,1334,0,591,1,9650,80.0,0,20,360.0,0,4,16,5,6,534152120,0,167900,0,6,1350.0,0,1977,1977,2009
593,1429,0,0,3,0.0,1.0,331.0,594.0,219.0,0,2,1,572.0,2.0,1960.0,1429,0,1897,1,14585,68.87899941826643,0,20,85.0,0,6,110,6,6,534425080,0,181900,0,7,1144.0,216,1960,1987,2007
594,1566,0,0,3,1.0,0.0,488.0,1078.0,0.0,0,0,2,750.0,2.0,2008.0,1566,0,70,1,9000,75.0,0,20,36.0,0,4,168,5,8,528458110,0,262500,0,7,1566.0,144,2008,2008,2010
595,1316,972,0,4,0.0,0.0,476.0,432.0,0.0,0,2,1,520.0,2.0,1977.0,2288,2,590,1,13774,68.87899941826643,0,60,283.0,0,11,72,7,7,534151120,0,230000,156,8,908.0,321,1977,1992,2009
596,1709,0,0,2,1.0,0.0,460.0,1238.0,0.0,0,1,2,506.0,2.0,1999.0,1709,0,1172,1,5119,50.0,0,120,60.0,0,1,65,5,9,533215080,0,328900,0,5,1698.0,97,1999,2000,2008
597,1721,0,0,3,1.0,0.0,1602.0,119.0,0.0,0,0,2,554.0,2.0,2005.0,1721,0,1714,1,9254,71.0,0,20,210.0,0,1,27,5,8,528172070,0,232698,0,7,1721.0,168,2005,2005,2007
598,1254,0,0,2,1.0,0.0,382.0,872.0,0.0,0,0,2,810.0,3.0,2008.0,1254,0,829,1,10324,95.0,0,20,140.0,0,3,92,5,8,906380220,0,221800,0,5,1254.0,168,2008,2008,2009
599,864,486,0,2,1.0,0.0,240.0,336.0,0.0,0,0,1,627.0,3.0,1973.0,1350,1,1397,1,8375,63.0,0,50,0.0,0,6,0,7,5,905227050,0,152400,0,6,576.0,0,1941,1973,2008
600,1630,0,0,3,0.0,0.0,1630.0,0.0,0.0,0,1,2,451.0,2.0,2000.0,1630,0,877,1,9750,75.0,0,20,171.0,0,10,234,5,7,907290090,0,213000,0,6,1630.0,74,2000,2001,2009
601,831,754,0,3,0.0,0.0,784.0,0.0,0.0,0,0,2,449.0,2.0,2005.0,1585,1,2477,1,7632,74.0,0,60,96.0,0,3,77,5,7,531376050,0,184900,0,7,784.0,100,2005,2005,2006
602,1336,0,0,2,1.0,0.0,324.0,841.0,0.0,0,2,1,375.0,1.0,1953.0,1336,0,2871,1,15750,90.0,0,190,56.0,0,6,0,5,5,909428110,0,157000,0,5,1165.0,0,1953,1953,2006
603,1211,0,0,2,0.0,0.0,252.0,612.0,0.0,0,1,1,576.0,2.0,1972.0,1211,0,2489,1,9240,68.87899941826643,0,20,0.0,0,3,0,6,5,532353030,0,144000,0,6,864.0,161,1962,2002,2006
604,1353,0,0,2,1.0,0.0,356.0,903.0,0.0,0,1,2,478.0,2.0,1979.0,1353,0,1655,1,10400,80.0,0,20,253.0,0,8,141,5,6,527354050,0,192350,0,5,1259.0,240,1979,1999,2007
605,1200,0,0,3,0.0,1.0,520.0,654.0,0.0,0,1,2,440.0,2.0,1966.0,1200,0,1891,1,8800,80.0,0,20,202.0,0,10,0,6,7,534401120,0,163500,0,6,1174.0,0,1966,1966,2007
606,1532,797,0,4,1.0,0.0,390.0,1085.0,0.0,0,1,2,514.0,2.0,1990.0,2329,1,1419,1,11839,86.0,0,60,99.0,0,5,121,5,7,906204150,0,262280,0,10,1475.0,192,1990,1990,2008
607,1536,0,0,3,1.0,0.0,726.0,810.0,0.0,0,0,2,532.0,2.0,2002.0,1536,0,1473,1,9135,70.0,0,20,113.0,0,12,74,5,7,907405020,0,214000,0,7,1536.0,192,2002,2003,2008
608,1811,0,0,2,0.0,0.0,230.0,296.0,547.0,280,1,1,470.0,2.0,1956.0,1811,0,2868,1,14115,90.0,0,20,0.0,0,7,0,7,6,909425120,0,230000,0,6,1073.0,0,1956,2004,2006
609,1071,1101,0,3,0.0,0.0,1063.0,0.0,0.0,0,1,2,947.0,3.0,2006.0,2172,1,1695,1,14154,109.0,0,60,350.0,0,8,62,5,7,528108160,0,280000,0,9,1063.0,192,2006,2006,2007
610,1073,0,0,3,1.0,0.0,106.0,967.0,0.0,0,0,1,720.0,2.0,1985.0,1073,0,2244,1,6565,65.0,0,20,0.0,0,8,444,6,4,911128010,0,140000,0,6,1073.0,0,1957,1980,2007
611,1051,788,0,4,0.0,0.0,756.0,0.0,0.0,216,1,1,442.0,2.0,1966.0,1839,1,169,1,7700,70.0,0,60,351.0,0,6,124,5,6,535477020,0,155000,0,7,756.0,0,1966,1966,2010
612,1020,0,0,2,0.0,0.0,1020.0,0.0,0.0,105,0,1,0.0,0.0,1978.6775193798449,1020,0,2670,1,4761,63.0,0,50,0.0,0,10,0,3,3,902456015,0,64500,0,5,1020.0,0,1918,1950,2006
613,964,838,0,3,0.0,1.0,86.0,860.0,0.0,0,1,2,1017.0,4.0,2000.0,1802,1,247,1,12361,87.0,0,60,85.0,0,5,92,7,6,906204230,0,218000,0,8,946.0,450,1993,1993,2010
614,1009,0,0,3,0.0,0.0,240.0,755.0,0.0,0,1,2,576.0,2.0,1977.0,1009,0,2137,1,9720,72.0,0,80,51.0,0,6,0,7,5,907200250,0,160000,0,6,995.0,0,1977,1977,2007
615,1338,0,0,3,0.0,0.0,1314.0,24.0,0.0,0,0,2,598.0,2.0,2007.0,1338,0,1794,1,8640,72.0,0,20,0.0,0,11,141,5,8,528456190,0,208900,0,6,1338.0,0,2007,2007,2007
616,3820,0,0,5,0.4264777723497802,0.063019052271617,0.0,0.0,0.0,0,2,3,624.0,2.0,1959.0,3820,1,1498,1,47007,123.0,0,20,0.0,0,7,372,7,5,908154080,0,284700,0,11,0.0,0,1959,1996,2008
617,703,689,0,2,0.0,0.0,689.0,0.0,0.0,0,0,2,540.0,2.0,2007.0,1392,0,1164,1,3180,30.0,0,160,0.0,0,3,102,5,7,533212140,0,146000,0,5,689.0,0,2007,2007,2008
618,1288,0,0,1,1.0,0.0,474.0,786.0,0.0,0,2,1,500.0,2.0,1996.0,1288,1,1179,1,14963,38.0,0,120,0.0,0,12,30,5,8,533250050,0,245500,224,4,1260.0,120,1996,1996,2008
619,1013,0,0,3,0.0,0.0,992.0,0.0,0.0,101,0,1,160.0,1.0,1926.0,1013,0,1340,1,5000,50.0,0,45,0.0,0,4,0,7,6,903228090,0,113000,0,6,992.0,0,1926,1950,2008
620,1782,0,0,3,1.0,0.0,251.0,1531.0,0.0,0,2,2,932.0,3.0,2004.0,1782,0,436,1,16870,129.0,0,20,238.0,0,4,82,5,8,528116010,0,296000,0,7,1782.0,99,2004,2005,2009
621,1922,0,0,3,1.0,0.0,673.0,1249.0,0.0,0,1,2,676.0,3.0,2005.0,1922,0,1636,1,14157,86.0,0,20,200.0,0,7,51,5,9,527210060,0,377426,0,8,1922.0,178,2005,2006,2007
622,1718,0,0,3,1.0,0.0,528.0,1172.0,0.0,0,1,2,786.0,3.0,2008.0,1718,0,421,1,12456,96.0,0,20,230.0,0,7,48,5,10,528102040,0,337500,0,7,1700.0,216,2006,2007,2009
623,2492,0,0,2,1.0,0.0,346.0,2146.0,0.0,0,1,2,949.0,3.0,2004.0,2492,1,457,1,14836,100.0,0,20,730.0,0,2,235,5,10,528176030,0,552000,0,8,2492.0,226,2004,2005,2009
624,624,312,0,3,0.0,0.0,624.0,0.0,0.0,0,0,1,265.0,1.0,1948.0,936,0,2834,1,6956,56.0,0,50,0.0,0,4,0,7,4,908225180,0,97900,0,5,624.0,0,1948,1950,2006
625,1218,0,0,2,0.0,0.0,1191.0,27.0,0.0,0,0,2,676.0,2.0,2009.0,1218,0,517,1,7862,75.0,0,20,0.0,0,9,102,5,6,528456240,0,208300,0,4,1218.0,0,2009,2009,2009
626,910,910,0,3,0.0,0.0,910.0,0.0,0.0,0,1,2,816.0,3.0,1996.0,1820,1,1566,1,11050,68.87899941826643,0,60,0.0,0,9,32,5,7,914467050,0,213000,0,8,910.0,318,1996,1997,2008
627,880,844,0,3,0.0,0.0,880.0,0.0,0.0,0,0,2,527.0,2.0,1998.0,1724,1,1439,1,8924,57.0,0,60,0.0,0,7,155,5,7,907187030,0,188000,0,8,880.0,120,1998,1999,2008
628,1336,0,0,3,0.0,0.0,918.0,203.0,0.0,0,1,1,488.0,2.0,1958.0,1336,1,2577,1,9610,68.87899941826643,0,20,632.0,0,12,0,6,6,535177100,0,162000,0,7,1121.0,80,1958,1958,2006
629,910,648,0,4,0.0,0.0,490.0,420.0,0.0,0,0,1,282.0,1.0,1950.0,1558,1,2241,1,13710,75.0,0,50,0.0,0,6,0,5,5,910205130,0,152000,0,6,910.0,289,1950,1950,2007
630,991,956,0,3,0.0,0.0,769.0,222.0,0.0,0,1,2,678.0,2.0,2004.0,1947,1,71,1,12552,100.0,0,60,0.0,0,5,136,5,7,528477080,0,254900,0,8,991.0,0,2004,2005,2010
631,832,825,0,3,0.0,0.0,295.0,537.0,0.0,0,0,2,483.0,2.0,1994.0,1657,1,1143,1,14565,43.0,0,60,145.0,2000,11,74,5,7,531384030,0,189000,0,6,832.0,144,1994,1995,2008
632,2064,0,0,3,1.0,0.0,656.0,1206.0,186.0,0,2,2,550.0,2.0,1978.0,2064,0,1021,1,18559,56.0,0,20,383.0,0,8,0,5,7,527302185,0,235000,0,7,2048.0,200,1978,1978,2008
633,1164,0,0,3,1.0,0.0,124.0,1040.0,0.0,0,0,1,240.0,1.0,1950.0,1164,0,1416,1,10880,68.0,0,190,0.0,0,8,48,5,5,905479110,0,125000,0,5,1164.0,0,1950,1950,2008
634,836,0,0,2,0.0,0.0,836.0,0.0,0.0,0,0,1,308.0,1.0,1975.0,836,0,35,1,2280,24.0,0,120,0.0,0,6,30,6,7,527453150,0,120000,0,4,836.0,0,1975,1975,2010
635,1600,0,0,3,0.0,0.0,0.0,0.0,0.0,135,0,1,270.0,1.0,1951.0,1600,1,2904,1,31250,125.0,0,20,0.0,0,5,0,3,1,923125030,0,81500,0,6,0.0,0,1951,1951,2006
636,816,0,0,3,1.0,0.0,0.0,816.0,0.0,0,0,1,0.0,0.0,1978.6775193798449,816,0,2174,1,11841,81.0,0,90,104.0,0,5,32,5,6,908127100,0,118500,0,5,816.0,0,1990,1990,2007
637,1766,0,0,2,1.0,0.0,645.0,1121.0,0.0,0,1,2,478.0,3.0,2009.0,1766,1,522,1,9187,85.0,0,20,162.0,0,10,130,5,9,528458160,0,370878,0,7,1766.0,195,2009,2009,2009
638,1001,1001,0,4,0.0,0.0,717.0,284.0,0.0,0,0,2,871.0,3.0,1949.0,2002,0,2211,2,6270,82.0,0,90,0.0,0,8,0,6,5,909275030,0,145000,0,8,1001.0,0,1949,1950,2007
639,1137,817,0,3,0.0,1.0,457.0,341.0,0.0,150,2,1,431.0,2.0,1939.0,1954,1,1539,1,15660,68.87899941826643,0,50,312.0,0,5,119,9,7,909425010,0,311500,0,8,798.0,0,1939,2006,2008
640,1364,0,0,2,1.0,0.0,767.0,453.0,0.0,0,1,2,437.0,2.0,2006.0,1364,0,2420,1,3087,43.0,0,120,14.0,0,11,16,5,7,528228280,0,210250,0,6,1220.0,100,2006,2006,2006
641,920,941,0,3,1.0,0.0,216.0,700.0,0.0,0,0,2,492.0,2.0,2002.0,1861,1,2779,1,13450,95.0,0,60,0.0,0,6,91,5,7,907192010,0,200000,0,8,916.0,146,2002,2002,2006
642,1302,432,0,4,0.0,0.0,0.0,0.0,0.0,0,0,2,539.0,2.0,1977.0,1734,0,953,2,10125,75.0,0,90,0.0,0,8,0,5,5,914476020,0,126000,0,8,0.0,0,1977,1977,2009
643,717,322,0,2,0.0,0.0,405.0,0.0,0.0,168,0,1,281.0,1.0,1940.0,1039,0,658,1,8146,80.0,0,70,0.0,0,5,0,8,4,535377150,0,114000,111,6,405.0,0,1900,2003,2009
644,833,677,0,3,0.0,0.0,677.0,0.0,0.0,160,0,2,720.0,2.0,1974.0,1510,0,714,1,9600,60.0,0,70,0.0,0,6,0,4,4,902301060,0,87500,0,7,677.0,0,1910,1950,2009
645,1164,1377,0,4,1.0,0.0,163.0,986.0,0.0,0,1,3,729.0,3.0,2005.0,2541,1,1637,1,12328,98.0,0,60,146.0,0,7,32,5,8,527212060,0,349265,0,10,1149.0,120,2005,2005,2007
646,1512,0,0,3,0.0,0.0,222.0,516.0,774.0,0,0,2,845.0,3.0,2004.0,1512,0,538,1,10141,76.0,0,20,264.0,0,1,36,5,8,531369020,0,203000,0,6,1512.0,210,2004,2004,2009
647,1434,0,0,3,0.0,0.0,1434.0,20.0,0.0,0,1,2,527.0,2.0,2001.0,1434,0,546,1,8529,65.0,0,20,0.0,0,4,39,5,7,531385020,0,189000,0,6,1454.0,290,2001,2001,2009
648,812,841,0,3,1.0,0.0,402.0,410.0,0.0,0,0,2,628.0,2.0,2003.0,1653,1,533,1,8127,65.0,0,60,0.0,0,3,45,5,7,528490070,0,209000,0,6,812.0,0,2003,2003,2009
649,1090,917,0,3,0.0,0.0,917.0,0.0,0.0,0,0,2,357.0,1.0,1930.0,2007,0,718,1,8400,70.0,0,70,0.0,0,6,235,7,6,902327070,0,160000,0,8,917.0,0,1900,1950,2009
650,1037,0,0,2,1.0,0.0,250.0,787.0,0.0,0,0,1,431.0,2.0,1974.0,1037,0,1830,1,10751,44.0,0,20,44.0,0,8,47,5,5,532479050,0,129000,0,5,1037.0,136,1974,1974,2007
651,1389,0,0,2,1.0,0.0,195.0,1071.0,123.0,0,1,1,418.0,2.0,1975.0,1389,0,2929,1,10010,77.0,0,20,0.0,0,4,38,5,5,924100070,0,170000,0,6,1389.0,240,1974,1975,2006
652,694,0,0,2,0.0,0.0,75.0,365.0,0.0,34,1,1,352.0,1.0,1990.0,694,0,2207,1,4280,40.0,0,30,0.0,0,3,0,6,5,909254140,0,90350,0,4,440.0,0,1913,2002,2007
653,572,524,0,2,0.0,0.0,572.0,0.0,0.0,128,0,1,0.0,0.0,1978.6775193798449,1096,0,1417,1,9600,60.0,0,50,0.0,0,4,8,5,6,905480150,0,79000,0,5,572.0,0,1924,1950,2008
654,894,0,0,3,1.0,0.0,0.0,894.0,0.0,0,0,1,552.0,2.0,1975.0,894,0,2787,1,9800,70.0,0,20,0.0,0,7,0,7,5,907203040,0,149900,0,5,894.0,256,1972,1972,2006
655,864,0,0,3,1.0,0.0,132.0,119.0,613.0,0,0,1,576.0,2.0,1977.0,864,0,1037,1,7560,63.0,0,20,0.0,0,5,0,5,5,527403360,0,123000,0,5,864.0,0,1971,1971,2008
656,1095,679,0,4,1.0,0.0,1095.0,0.0,0.0,90,0,2,779.0,3.0,1920.0,1774,0,2659,2,9600,60.0,0,70,0.0,0,5,0,2,4,902305090,0,87000,0,8,1095.0,0,1900,1950,2006
657,1118,0,0,3,1.0,0.0,574.0,522.0,0.0,0,1,1,358.0,1.0,1977.0,1118,0,1567,1,9880,76.0,0,80,0.0,0,7,0,6,6,914475020,576,171000,0,6,1096.0,203,1977,1977,2008
658,1032,220,0,3,0.0,0.0,752.0,280.0,0.0,96,0,1,288.0,1.0,1950.0,1252,0,1225,1,9600,80.0,0,50,0.0,0,4,0,5,6,534477080,0,119000,0,6,1032.0,0,1950,1950,2008
659,1148,0,0,3,1.0,0.0,0.0,1148.0,0.0,0,0,1,672.0,1.0,1959.0,1148,0,685,1,7931,70.0,0,20,0.0,0,7,0,5,5,535453200,0,132500,0,6,1148.0,0,1959,1959,2009
660,833,833,0,3,0.0,0.0,588.0,0.0,0.0,0,1,1,228.0,1.0,1925.0,1666,0,1358,1,5100,68.87899941826643,0,70,0.0,0,6,63,7,8,903427090,0,161000,0,7,588.0,192,1925,1996,2008
661,1366,581,0,3,1.0,0.0,163.0,1194.0,0.0,0,1,2,725.0,3.0,2001.0,1947,1,1461,1,9720,68.87899941826643,0,60,134.0,0,1,116,5,9,907255030,0,274000,0,7,1357.0,168,2001,2002,2008
662,912,0,0,3,0.0,0.0,70.0,842.0,0.0,0,1,1,336.0,1.0,1974.0,912,0,221,1,8521,70.0,0,20,0.0,0,5,0,5,5,905104210,0,125000,0,5,912.0,0,1967,1967,2010
663,1195,0,0,4,0.0,0.0,1195.0,0.0,0.0,0,0,2,0.0,0.0,1978.6775193798449,1195,0,2187,2,8741,52.0,0,90,0.0,0,7,0,6,5,908225310,0,98500,0,8,1195.0,118,1946,1950,2007
664,1624,0,0,2,1.0,0.0,168.0,1456.0,0.0,192,1,2,757.0,3.0,1994.0,1624,0,2504,1,12461,89.0,0,20,0.0,0,7,114,5,8,533128090,0,262000,0,5,1624.0,0,1994,1995,2006
665,914,0,0,2,1.0,0.0,132.0,710.0,72.0,0,0,1,444.0,2.0,1979.0,914,0,855,1,6950,76.0,0,20,40.0,0,10,0,7,5,907201280,0,134900,0,5,914.0,0,1979,1979,2009
666,1328,0,0,2,0.0,1.0,383.0,967.0,0.0,0,2,1,308.0,1.0,1959.0,1328,1,2258,1,16905,115.0,0,20,0.0,0,7,104,6,5,916326040,0,170000,0,5,1350.0,0,1959,1959,2007
667,686,775,0,3,0.0,0.0,686.0,0.0,0.0,116,1,1,225.0,1.0,1926.0,1461,0,2205,1,7155,53.0,0,70,0.0,0,7,0,8,6,909254100,0,135000,0,6,686.0,0,1926,1991,2007
668,1364,1319,0,4,1.0,0.0,226.0,704.0,0.0,0,2,2,473.0,2.0,1990.0,2683,1,1158,1,9205,68.87899941826643,0,60,304.0,0,6,251,5,6,533125080,0,290000,196,9,930.0,237,1990,1991,2008
669,1258,0,0,3,0.0,0.0,1246.0,0.0,0.0,0,0,2,462.0,2.0,2007.0,1258,0,1741,1,7697,64.0,0,20,0.0,0,8,0,6,7,528222090,0,173500,0,6,1246.0,0,2007,2007,2007
670,1112,896,0,3,1.0,0.0,293.0,603.0,0.0,0,0,3,230.0,1.0,1948.0,2008,0,2735,1,7800,78.0,0,20,0.0,0,8,0,8,5,905426100,0,225000,0,8,896.0,103,1948,2002,2006
671,1187,0,0,2,1.0,0.0,386.0,311.0,167.0,0,1,1,440.0,2.0,1961.0,1187,0,1888,1,14357,68.87899941826643,0,20,0.0,0,8,0,5,5,534278150,0,140500,0,6,864.0,128,1961,1961,2007
672,990,0,0,3,0.0,0.0,495.0,495.0,0.0,0,0,1,299.0,1.0,1996.0,990,0,2121,1,8775,65.0,0,20,0.0,0,4,64,5,5,907125120,0,126000,0,5,990.0,0,1994,1994,2007
673,962,624,0,3,1.0,0.0,348.0,612.0,0.0,0,0,2,480.0,2.0,1999.0,1586,1,1176,1,2645,24.0,0,160,466.0,0,12,0,5,8,533236060,0,170000,0,7,960.0,169,1999,1999,2008
674,990,0,0,3,0.0,1.0,274.0,716.0,0.0,0,0,1,576.0,2.0,1996.0,990,0,2773,1,13568,43.0,0,20,0.0,0,7,0,5,5,907135230,0,156000,0,5,990.0,224,1995,1995,2006
675,1600,0,0,2,1.0,0.0,207.0,1277.0,0.0,0,2,1,319.0,1.0,1957.0,1600,0,2619,1,16321,47.0,0,20,0.0,0,12,258,6,5,535426195,0,207500,0,6,1484.0,288,1957,1997,2006
676,896,896,0,3,0.0,0.0,546.0,350.0,0.0,0,0,2,590.0,2.0,2007.0,1792,1,1796,1,8640,72.0,0,60,0.0,0,11,96,5,8,528458080,0,255000,0,8,896.0,184,2007,2007,2007
677,526,462,120,1,1.0,0.0,25.0,437.0,0.0,0,1,1,297.0,1.0,1973.0,988,0,1598,1,1596,21.0,0,180,0.0,0,7,101,6,4,923225370,0,94900,0,4,462.0,0,1973,1973,2008
678,1170,0,0,3,0.0,1.0,545.0,625.0,0.0,0,1,1,338.0,1.0,1958.0,1170,0,1965,1,7315,70.0,0,20,0.0,0,3,0,6,5,535453150,0,140000,225,6,1170.0,0,1958,1958,2007
679,714,662,0,2,0.0,0.0,738.0,0.0,0.0,104,0,1,216.0,1.0,1930.0,1376,0,2651,1,7614,42.0,0,70,0.0,0,3,0,5,3,902134060,0,96900,225,7,738.0,0,1905,1950,2006
680,1154,0,0,3,0.0,0.0,184.0,740.0,230.0,0,1,1,480.0,2.0,1966.0,1154,1,609,1,11000,68.87899941826643,0,20,200.0,0,11,58,6,5,534402140,0,154000,0,6,1154.0,0,1966,1966,2009
681,909,863,0,3,0.0,0.0,725.0,0.0,0.0,0,0,2,816.0,2.0,1992.0,1772,1,1990,1,10337,68.87899941826643,0,70,0.0,0,5,0,9,8,902300020,0,184900,0,7,725.0,0,1910,1999,2007
682,2084,0,0,2,1.0,0.0,442.0,1636.0,0.0,0,1,2,1220.0,3.0,2007.0,2084,0,1053,1,14803,114.0,0,20,816.0,0,6,45,5,10,528104050,0,385000,0,7,2078.0,188,2007,2008,2008
683,951,0,0,2,0.0,0.0,666.0,285.0,0.0,0,0,1,327.0,1.0,1936.0,951,0,2877,1,8765,50.0,0,30,0.0,0,4,28,6,4,910207110,0,106500,0,6,951.0,0,1936,1950,2006
684,1466,1221,0,4,1.0,0.0,282.0,1173.0,0.0,0,2,2,810.0,3.0,2000.0,2687,1,497,1,12720,106.0,0,60,150.0,0,9,30,5,8,528327070,0,327000,0,10,1455.0,252,2000,2000,2009
685,2490,0,0,2,1.0,0.0,300.0,2158.0,0.0,0,2,2,795.0,3.0,2005.0,2490,0,514,1,11128,85.0,0,20,198.0,0,10,226,5,9,528441090,0,468000,0,9,2458.0,70,2005,2006,2009
686,1204,462,0,3,0.0,0.0,1204.0,0.0,0.0,148,0,1,384.0,1.0,1927.0,1666,0,759,1,5160,60.0,0,50,0.0,0,8,0,6,6,903481120,0,135000,0,4,1204.0,0,1927,1950,2009
687,1141,0,0,3,0.0,0.0,1141.0,0.0,0.0,0,0,1,484.0,2.0,2005.0,1141,1,2474,1,13072,63.0,0,20,0.0,0,3,0,5,6,531375070,0,142500,0,6,1141.0,0,2005,2005,2006
688,732,732,0,4,0.0,0.0,0.0,732.0,0.0,0,0,1,470.0,2.0,1968.0,1464,1,1193,1,8814,73.0,0,60,0.0,0,6,40,6,5,534201240,0,141000,0,7,732.0,0,1968,1968,2008
689,820,527,0,3,1.0,0.0,148.0,969.0,0.0,148,0,1,0.0,0.0,1978.6775193798449,1347,0,1415,1,7000,70.0,0,190,0.0,0,1,0,7,5,905477050,0,107500,0,5,1117.0,85,1910,1991,2008
690,778,504,0,2,1.0,0.0,187.0,485.0,0.0,0,0,1,240.0,1.0,1942.0,1282,0,2048,1,4484,59.0,0,190,0.0,0,7,88,6,5,904302010,0,108500,0,4,672.0,0,1942,1979,2007
691,636,684,0,3,0.0,0.0,362.0,274.0,0.0,0,0,2,472.0,2.0,1994.0,1320,1,2483,1,9019,68.87899941826643,0,60,0.0,0,7,40,5,6,531452210,0,150000,0,6,636.0,0,1994,1994,2006
692,576,360,0,2,0.0,0.0,216.0,0.0,0.0,0,0,1,0.0,0.0,1978.6775193798449,936,0,2883,1,8520,60.0,0,50,0.0,0,4,0,5,3,911225110,0,78000,0,6,216.0,0,1916,1950,2006
693,1580,0,0,3,0.0,0.0,1580.0,0.0,0.0,0,0,2,830.0,3.0,2008.0,1580,0,1111,1,11932,92.0,0,20,186.0,0,6,24,5,8,528427010,0,235128,0,7,1580.0,0,2007,2008,2008
694,1824,0,0,2,1.0,0.0,424.0,1219.0,0.0,0,2,2,739.0,2.0,1971.0,1824,0,2072,1,115149,68.87899941826643,0,20,351.0,0,6,48,5,7,905301050,0,302000,0,5,1643.0,380,1971,2002,2007
695,1558,0,0,2,1.0,0.0,180.0,88.0,596.0,239,0,2,440.0,2.0,1975.0,1558,0,1450,1,14330,40.0,0,20,0.0,0,8,0,6,5,907202240,0,163000,227,5,864.0,140,1975,2001,2008
696,640,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,1,240.0,1.0,1945.0,640,0,274,1,8777,67.0,0,30,0.0,0,4,0,6,3,908102060,0,84900,0,5,0.0,0,1945,2007,2010
